,building,date,associated,authenticated,room,epochtime
1137,school of Computer Science,Fri Nov 06 20:46:56 GMT+00:00 2015,0,0,2,1446842816
1138,school of Computer Science,Fri Nov 06 20:52:00 GMT+00:00 2015,0,0,2,1446843120
1139,school of Computer Science,Fri Nov 06 20:57:01 GMT+00:00 2015,0,0,2,1446843421
1140,school of Computer Science,Fri Nov 06 21:01:19 GMT+00:00 2015,0,0,2,1446843679
1141,school of Computer Science,Fri Nov 06 21:06:58 GMT+00:00 2015,0,0,2,1446844018
1142,school of Computer Science,Fri Nov 06 21:12:03 GMT+00:00 2015,0,0,2,1446844323
1143,school of Computer Science,Fri Nov 06 21:17:03 GMT+00:00 2015,0,0,2,1446844623
1144,school of Computer Science,Fri Nov 06 21:22:03 GMT+00:00 2015,0,0,2,1446844923
1145,school of Computer Science,Fri Nov 06 21:27:03 GMT+00:00 2015,0,0,2,1446845223
1146,school of Computer Science,Fri Nov 06 21:32:05 GMT+00:00 2015,0,0,2,1446845525
1147,school of Computer Science,Fri Nov 06 21:37:06 GMT+00:00 2015,0,0,2,1446845826
1148,school of Computer Science,Fri Nov 06 21:42:05 GMT+00:00 2015,0,0,2,1446846125
1149,school of Computer Science,Fri Nov 06 21:47:04 GMT+00:00 2015,0,0,2,1446846424
1150,school of Computer Science,Fri Nov 06 21:52:04 GMT+00:00 2015,0,0,2,1446846724
1151,school of Computer Science,Fri Nov 06 21:57:07 GMT+00:00 2015,0,0,2,1446847027
1152,school of Computer Science,Fri Nov 06 22:02:10 GMT+00:00 2015,0,0,2,1446847330
1153,school of Computer Science,Fri Nov 06 22:07:15 GMT+00:00 2015,0,0,2,1446847635
1154,school of Computer Science,Fri Nov 06 22:12:14 GMT+00:00 2015,0,0,2,1446847934
1155,school of Computer Science,Fri Nov 06 22:17:12 GMT+00:00 2015,0,0,2,1446848232
1156,school of Computer Science,Fri Nov 06 22:22:17 GMT+00:00 2015,0,0,2,1446848537
1157,school of Computer Science,Fri Nov 06 22:27:15 GMT+00:00 2015,0,0,2,1446848835
1158,school of Computer Science,Fri Nov 06 22:32:16 GMT+00:00 2015,0,0,2,1446849136
1159,school of Computer Science,Fri Nov 06 22:37:19 GMT+00:00 2015,0,0,2,1446849439
1160,school of Computer Science,Fri Nov 06 22:42:27 GMT+00:00 2015,0,0,2,1446849747
1161,school of Computer Science,Fri Nov 06 22:47:27 GMT+00:00 2015,0,0,2,1446850047
1162,school of Computer Science,Fri Nov 06 22:52:24 GMT+00:00 2015,0,0,2,1446850344
1163,school of Computer Science,Fri Nov 06 22:57:26 GMT+00:00 2015,0,0,2,1446850646
1164,school of Computer Science,Fri Nov 06 23:02:35 GMT+00:00 2015,0,0,2,1446850955
1165,school of Computer Science,Fri Nov 06 23:07:34 GMT+00:00 2015,0,0,2,1446851254
1166,school of Computer Science,Fri Nov 06 23:12:34 GMT+00:00 2015,0,0,2,1446851554
1167,school of Computer Science,Fri Nov 06 23:17:32 GMT+00:00 2015,0,0,2,1446851852
1168,school of Computer Science,Fri Nov 06 23:22:31 GMT+00:00 2015,0,0,2,1446852151
1169,school of Computer Science,Fri Nov 06 23:27:33 GMT+00:00 2015,0,0,2,1446852453
1170,school of Computer Science,Fri Nov 06 23:32:32 GMT+00:00 2015,0,0,2,1446852752
1171,school of Computer Science,Fri Nov 06 23:37:31 GMT+00:00 2015,0,0,2,1446853051
1172,school of Computer Science,Fri Nov 06 23:42:34 GMT+00:00 2015,0,0,2,1446853354
1173,school of Computer Science,Fri Nov 06 23:47:32 GMT+00:00 2015,0,0,2,1446853652
1174,school of Computer Science,Fri Nov 06 23:52:33 GMT+00:00 2015,0,0,2,1446853953
1175,school of Computer Science,Fri Nov 06 23:57:34 GMT+00:00 2015,0,0,2,1446854254
1176,school of Computer Science,Sat Nov 07 00:02:43 GMT+00:00 2015,0,0,2,1446854563
1177,school of Computer Science,Sat Nov 07 00:07:47 GMT+00:00 2015,0,0,2,1446854867
1178,school of Computer Science,Sat Nov 07 00:12:48 GMT+00:00 2015,0,0,2,1446855168
1179,school of Computer Science,Sat Nov 07 00:17:49 GMT+00:00 2015,0,0,2,1446855469
1180,school of Computer Science,Sat Nov 07 00:22:49 GMT+00:00 2015,0,0,2,1446855769
1181,school of Computer Science,Sat Nov 07 00:27:50 GMT+00:00 2015,0,0,2,1446856070
1182,school of Computer Science,Sat Nov 07 00:32:51 GMT+00:00 2015,0,0,2,1446856371
1183,school of Computer Science,Sat Nov 07 00:37:59 GMT+00:00 2015,0,0,2,1446856679
1184,school of Computer Science,Sat Nov 07 00:42:59 GMT+00:00 2015,0,0,2,1446856979
1185,school of Computer Science,Sat Nov 07 00:47:55 GMT+00:00 2015,0,0,2,1446857275
1186,school of Computer Science,Sat Nov 07 00:52:57 GMT+00:00 2015,0,0,2,1446857577
1187,school of Computer Science,Sat Nov 07 00:58:21 GMT+00:00 2015,0,0,2,1446857901
1188,school of Computer Science,Sat Nov 07 01:03:04 GMT+00:00 2015,0,0,2,1446858184
1189,school of Computer Science,Sat Nov 07 01:07:23 GMT+00:00 2015,0,0,2,1446858443
1190,school of Computer Science,Sat Nov 07 01:13:00 GMT+00:00 2015,0,0,2,1446858780
1191,school of Computer Science,Sat Nov 07 01:18:01 GMT+00:00 2015,0,0,2,1446859081
1192,school of Computer Science,Sat Nov 07 01:23:01 GMT+00:00 2015,0,0,2,1446859381
1193,school of Computer Science,Sat Nov 07 01:28:01 GMT+00:00 2015,0,0,2,1446859681
1194,school of Computer Science,Sat Nov 07 01:33:03 GMT+00:00 2015,0,0,2,1446859983
1195,school of Computer Science,Sat Nov 07 01:38:02 GMT+00:00 2015,0,0,2,1446860282
1196,school of Computer Science,Sat Nov 07 01:43:03 GMT+00:00 2015,0,0,2,1446860583
1197,school of Computer Science,Sat Nov 07 01:48:03 GMT+00:00 2015,0,0,2,1446860883
1198,school of Computer Science,Sat Nov 07 01:53:04 GMT+00:00 2015,0,0,2,1446861184
1199,school of Computer Science,Sat Nov 07 01:58:08 GMT+00:00 2015,0,0,2,1446861488
1200,school of Computer Science,Sat Nov 07 02:03:08 GMT+00:00 2015,0,0,2,1446861788
1201,school of Computer Science,Sat Nov 07 02:08:08 GMT+00:00 2015,0,0,2,1446862088
1202,school of Computer Science,Sat Nov 07 02:13:08 GMT+00:00 2015,0,0,2,1446862388
1203,school of Computer Science,Sat Nov 07 02:18:09 GMT+00:00 2015,0,0,2,1446862689
1204,school of Computer Science,Sat Nov 07 02:23:11 GMT+00:00 2015,0,0,2,1446862991
1205,school of Computer Science,Sat Nov 07 02:28:11 GMT+00:00 2015,0,0,2,1446863291
1206,school of Computer Science,Sat Nov 07 02:33:10 GMT+00:00 2015,0,0,2,1446863590
1207,school of Computer Science,Sat Nov 07 02:38:30 GMT+00:00 2015,0,0,2,1446863910
1208,school of Computer Science,Sat Nov 07 02:43:35 GMT+00:00 2015,0,0,2,1446864215
1209,school of Computer Science,Sat Nov 07 02:49:12 GMT+00:00 2015,0,0,2,1446864552
1210,school of Computer Science,Sat Nov 07 02:53:39 GMT+00:00 2015,0,0,2,1446864819
1211,school of Computer Science,Sat Nov 07 02:58:40 GMT+00:00 2015,0,0,2,1446865120
1212,school of Computer Science,Sat Nov 07 03:03:39 GMT+00:00 2015,0,0,2,1446865419
1213,school of Computer Science,Sat Nov 07 03:08:42 GMT+00:00 2015,0,0,2,1446865722
1214,school of Computer Science,Sat Nov 07 03:13:40 GMT+00:00 2015,0,0,2,1446866020
1215,school of Computer Science,Sat Nov 07 03:18:42 GMT+00:00 2015,0,0,2,1446866322
1216,school of Computer Science,Sat Nov 07 03:23:44 GMT+00:00 2015,0,0,2,1446866624
1217,school of Computer Science,Sat Nov 07 03:29:00 GMT+00:00 2015,0,0,2,1446866940
1218,school of Computer Science,Sat Nov 07 03:33:45 GMT+00:00 2015,0,0,2,1446867225
1219,school of Computer Science,Sat Nov 07 03:38:46 GMT+00:00 2015,0,0,2,1446867526
1220,school of Computer Science,Sat Nov 07 03:43:46 GMT+00:00 2015,0,0,2,1446867826
1221,school of Computer Science,Sat Nov 07 03:48:48 GMT+00:00 2015,0,0,2,1446868128
1222,school of Computer Science,Sat Nov 07 03:53:48 GMT+00:00 2015,0,0,2,1446868428
1223,school of Computer Science,Sat Nov 07 03:58:49 GMT+00:00 2015,0,0,2,1446868729
1224,school of Computer Science,Sat Nov 07 04:03:50 GMT+00:00 2015,0,0,2,1446869030
1225,school of Computer Science,Sat Nov 07 04:08:58 GMT+00:00 2015,0,0,2,1446869338
1226,school of Computer Science,Sat Nov 07 04:13:57 GMT+00:00 2015,0,0,2,1446869637
1227,school of Computer Science,Sat Nov 07 04:18:59 GMT+00:00 2015,0,0,2,1446869939
1228,school of Computer Science,Sat Nov 07 04:24:00 GMT+00:00 2015,0,0,2,1446870240
1229,school of Computer Science,Sat Nov 07 04:29:01 GMT+00:00 2015,0,0,2,1446870541
1230,school of Computer Science,Sat Nov 07 04:34:01 GMT+00:00 2015,0,0,2,1446870841
1231,school of Computer Science,Sat Nov 07 04:39:02 GMT+00:00 2015,0,0,2,1446871142
1232,school of Computer Science,Sat Nov 07 04:44:03 GMT+00:00 2015,0,0,2,1446871443
1233,school of Computer Science,Sat Nov 07 04:49:02 GMT+00:00 2015,0,0,2,1446871742
1234,school of Computer Science,Sat Nov 07 04:54:08 GMT+00:00 2015,0,0,2,1446872048
1235,school of Computer Science,Sat Nov 07 04:59:04 GMT+00:00 2015,0,0,2,1446872344
1236,school of Computer Science,Sat Nov 07 05:04:08 GMT+00:00 2015,0,0,2,1446872648
1237,school of Computer Science,Sat Nov 07 05:09:07 GMT+00:00 2015,0,0,2,1446872947
1238,school of Computer Science,Sat Nov 07 05:13:26 GMT+00:00 2015,0,0,2,1446873206
1239,school of Computer Science,Sat Nov 07 05:19:06 GMT+00:00 2015,0,0,2,1446873546
1240,school of Computer Science,Sat Nov 07 05:24:09 GMT+00:00 2015,0,0,2,1446873849
1241,school of Computer Science,Sat Nov 07 05:29:10 GMT+00:00 2015,0,0,2,1446874150
1242,school of Computer Science,Sat Nov 07 05:34:10 GMT+00:00 2015,0,0,2,1446874450
1243,school of Computer Science,Sat Nov 07 05:39:10 GMT+00:00 2015,0,0,2,1446874750
1244,school of Computer Science,Sat Nov 07 05:44:12 GMT+00:00 2015,0,0,2,1446875052
1245,school of Computer Science,Sat Nov 07 05:49:13 GMT+00:00 2015,0,0,2,1446875353
1246,school of Computer Science,Sat Nov 07 05:54:14 GMT+00:00 2015,0,0,2,1446875654
1247,school of Computer Science,Sat Nov 07 05:59:13 GMT+00:00 2015,0,0,2,1446875953
1248,school of Computer Science,Sat Nov 07 06:04:14 GMT+00:00 2015,0,0,2,1446876254
1249,school of Computer Science,Sat Nov 07 06:09:16 GMT+00:00 2015,0,0,2,1446876556
1250,school of Computer Science,Sat Nov 07 06:14:18 GMT+00:00 2015,0,0,2,1446876858
1251,school of Computer Science,Sat Nov 07 06:19:19 GMT+00:00 2015,0,0,2,1446877159
1252,school of Computer Science,Sat Nov 07 06:24:26 GMT+00:00 2015,0,0,2,1446877466
1253,school of Computer Science,Sat Nov 07 06:29:23 GMT+00:00 2015,0,0,2,1446877763
1254,school of Computer Science,Sat Nov 07 06:34:22 GMT+00:00 2015,0,0,2,1446878062
1255,school of Computer Science,Sat Nov 07 06:39:26 GMT+00:00 2015,0,0,2,1446878366
1256,school of Computer Science,Sat Nov 07 06:44:27 GMT+00:00 2015,0,0,2,1446878667
1257,school of Computer Science,Sat Nov 07 06:49:59 GMT+00:00 2015,0,0,2,1446878999
1258,school of Computer Science,Sat Nov 07 06:54:27 GMT+00:00 2015,0,0,2,1446879267
1259,school of Computer Science,Sat Nov 07 06:59:29 GMT+00:00 2015,0,0,2,1446879569
1260,school of Computer Science,Sat Nov 07 07:04:33 GMT+00:00 2015,0,0,2,1446879873
1261,school of Computer Science,Sat Nov 07 07:09:34 GMT+00:00 2015,0,0,2,1446880174
1262,school of Computer Science,Sat Nov 07 07:14:33 GMT+00:00 2015,0,0,2,1446880473
1263,school of Computer Science,Sat Nov 07 07:19:32 GMT+00:00 2015,0,0,2,1446880772
1264,school of Computer Science,Sat Nov 07 07:24:35 GMT+00:00 2015,0,0,2,1446881075
1265,school of Computer Science,Sat Nov 07 07:29:36 GMT+00:00 2015,0,0,2,1446881376
1266,school of Computer Science,Sat Nov 07 07:34:39 GMT+00:00 2015,0,0,2,1446881679
1267,school of Computer Science,Sat Nov 07 07:39:44 GMT+00:00 2015,0,0,2,1446881984
1268,school of Computer Science,Sat Nov 07 07:44:44 GMT+00:00 2015,0,0,2,1446882284
1269,school of Computer Science,Sat Nov 07 07:49:45 GMT+00:00 2015,0,0,2,1446882585
1270,school of Computer Science,Sat Nov 07 07:54:47 GMT+00:00 2015,0,0,2,1446882887
1271,school of Computer Science,Sat Nov 07 07:59:50 GMT+00:00 2015,0,0,2,1446883190
1272,school of Computer Science,Sat Nov 07 08:04:54 GMT+00:00 2015,0,0,2,1446883494
1273,school of Computer Science,Sat Nov 07 08:09:52 GMT+00:00 2015,0,0,2,1446883792
1274,school of Computer Science,Sat Nov 07 08:14:54 GMT+00:00 2015,0,0,2,1446884094
1275,school of Computer Science,Sat Nov 07 08:19:56 GMT+00:00 2015,0,0,2,1446884396
1276,school of Computer Science,Sat Nov 07 08:24:57 GMT+00:00 2015,0,0,2,1446884697
1277,school of Computer Science,Sat Nov 07 08:35:01 GMT+00:00 2015,0,0,2,1446885301
1278,school of Computer Science,Sat Nov 07 08:40:01 GMT+00:00 2015,0,0,2,1446885601
1279,school of Computer Science,Sat Nov 07 08:45:02 GMT+00:00 2015,0,0,2,1446885902
1280,school of Computer Science,Sat Nov 07 08:50:07 GMT+00:00 2015,0,0,2,1446886207
1281,school of Computer Science,Sat Nov 07 08:55:06 GMT+00:00 2015,0,0,2,1446886506
1282,school of Computer Science,Sat Nov 07 09:00:11 GMT+00:00 2015,0,0,2,1446886811
1283,school of Computer Science,Sat Nov 07 09:05:16 GMT+00:00 2015,0,0,2,1446887116
1284,school of Computer Science,Sat Nov 07 09:10:16 GMT+00:00 2015,0,0,2,1446887416
1285,school of Computer Science,Sat Nov 07 09:15:17 GMT+00:00 2015,0,0,2,1446887717
1286,school of Computer Science,Sat Nov 07 09:18:43 GMT+00:00 2015,0,0,2,1446887923
1287,school of Computer Science,Sat Nov 07 09:25:25 GMT+00:00 2015,0,0,2,1446888325
1288,school of Computer Science,Sat Nov 07 09:30:28 GMT+00:00 2015,0,0,2,1446888628
1289,school of Computer Science,Sat Nov 07 09:35:27 GMT+00:00 2015,0,0,2,1446888927
1290,school of Computer Science,Sat Nov 07 09:40:27 GMT+00:00 2015,0,0,2,1446889227
1291,school of Computer Science,Sat Nov 07 09:45:30 GMT+00:00 2015,0,0,2,1446889530
1292,school of Computer Science,Sat Nov 07 09:50:32 GMT+00:00 2015,0,0,2,1446889832
1293,school of Computer Science,Sat Nov 07 09:55:34 GMT+00:00 2015,0,0,2,1446890134
1294,school of Computer Science,Sat Nov 07 10:00:40 GMT+00:00 2015,0,0,2,1446890440
1295,school of Computer Science,Sat Nov 07 10:05:48 GMT+00:00 2015,0,0,2,1446890748
1296,school of Computer Science,Sat Nov 07 10:10:46 GMT+00:00 2015,0,0,2,1446891046
1297,school of Computer Science,Sat Nov 07 10:15:51 GMT+00:00 2015,0,0,2,1446891351
1298,school of Computer Science,Sat Nov 07 10:20:54 GMT+00:00 2015,0,0,2,1446891654
1299,school of Computer Science,Sat Nov 07 10:26:32 GMT+00:00 2015,0,0,2,1446891992
1300,school of Computer Science,Sat Nov 07 10:31:10 GMT+00:00 2015,0,0,2,1446892270
1301,school of Computer Science,Sat Nov 07 10:35:57 GMT+00:00 2015,0,0,2,1446892557
1302,school of Computer Science,Sat Nov 07 10:40:59 GMT+00:00 2015,0,0,2,1446892859
1303,school of Computer Science,Sat Nov 07 10:46:10 GMT+00:00 2015,0,0,2,1446893170
1304,school of Computer Science,Sat Nov 07 10:51:08 GMT+00:00 2015,0,0,2,1446893468
1305,school of Computer Science,Sat Nov 07 10:56:18 GMT+00:00 2015,0,0,2,1446893778
1306,school of Computer Science,Sat Nov 07 11:01:24 GMT+00:00 2015,0,0,2,1446894084
1307,school of Computer Science,Sat Nov 07 11:06:19 GMT+00:00 2015,0,0,2,1446894379
1308,school of Computer Science,Sat Nov 07 11:11:20 GMT+00:00 2015,0,0,2,1446894680
1309,school of Computer Science,Sat Nov 07 11:16:26 GMT+00:00 2015,0,0,2,1446894986
1310,school of Computer Science,Sat Nov 07 11:21:38 GMT+00:00 2015,0,0,2,1446895298
1311,school of Computer Science,Sat Nov 07 11:26:40 GMT+00:00 2015,0,0,2,1446895600
1312,school of Computer Science,Sat Nov 07 11:31:48 GMT+00:00 2015,0,0,2,1446895908
1313,school of Computer Science,Sat Nov 07 11:36:42 GMT+00:00 2015,0,0,2,1446896202
1314,school of Computer Science,Sat Nov 07 11:41:47 GMT+00:00 2015,0,0,2,1446896507
1315,school of Computer Science,Sat Nov 07 11:46:42 GMT+00:00 2015,0,0,2,1446896802
1316,school of Computer Science,Sat Nov 07 11:51:48 GMT+00:00 2015,0,0,2,1446897108
1317,school of Computer Science,Sat Nov 07 11:57:00 GMT+00:00 2015,0,0,2,1446897420
1318,school of Computer Science,Sat Nov 07 12:02:17 GMT+00:00 2015,0,0,2,1446897737
1319,school of Computer Science,Sat Nov 07 12:07:10 GMT+00:00 2015,0,0,2,1446898030
1320,school of Computer Science,Sat Nov 07 12:12:07 GMT+00:00 2015,0,0,2,1446898327
1321,school of Computer Science,Sat Nov 07 12:17:54 GMT+00:00 2015,0,0,2,1446898674
1322,school of Computer Science,Sat Nov 07 12:21:59 GMT+00:00 2015,0,0,2,1446898919
1323,school of Computer Science,Sat Nov 07 12:27:15 GMT+00:00 2015,0,0,2,1446899235
1324,school of Computer Science,Sat Nov 07 12:32:15 GMT+00:00 2015,0,0,2,1446899535
1325,school of Computer Science,Sat Nov 07 12:37:12 GMT+00:00 2015,0,0,2,1446899832
1326,school of Computer Science,Sat Nov 07 12:42:08 GMT+00:00 2015,0,0,2,1446900128
1327,school of Computer Science,Sat Nov 07 12:47:13 GMT+00:00 2015,0,0,2,1446900433
1328,school of Computer Science,Sat Nov 07 12:52:22 GMT+00:00 2015,0,0,2,1446900742
1329,school of Computer Science,Sat Nov 07 12:57:32 GMT+00:00 2015,0,0,2,1446901052
1330,school of Computer Science,Sat Nov 07 13:02:36 GMT+00:00 2015,0,0,2,1446901356
1331,school of Computer Science,Sat Nov 07 13:07:30 GMT+00:00 2015,0,0,2,1446901650
1332,school of Computer Science,Sat Nov 07 13:12:31 GMT+00:00 2015,0,0,2,1446901951
1333,school of Computer Science,Sat Nov 07 13:17:25 GMT+00:00 2015,0,0,2,1446902245
1334,school of Computer Science,Sat Nov 07 13:22:33 GMT+00:00 2015,0,0,2,1446902553
1335,school of Computer Science,Sat Nov 07 13:27:40 GMT+00:00 2015,0,0,2,1446902860
1336,school of Computer Science,Sat Nov 07 13:32:50 GMT+00:00 2015,0,0,2,1446903170
1337,school of Computer Science,Sat Nov 07 13:37:39 GMT+00:00 2015,0,0,2,1446903459
1338,school of Computer Science,Sat Nov 07 13:42:35 GMT+00:00 2015,0,0,2,1446903755
1339,school of Computer Science,Sat Nov 07 13:47:42 GMT+00:00 2015,0,0,2,1446904062
1340,school of Computer Science,Sat Nov 07 13:52:45 GMT+00:00 2015,0,0,2,1446904365
1341,school of Computer Science,Sat Nov 07 13:57:56 GMT+00:00 2015,0,0,2,1446904676
1342,school of Computer Science,Sat Nov 07 14:03:07 GMT+00:00 2015,0,0,2,1446904987
1343,school of Computer Science,Sat Nov 07 14:08:02 GMT+00:00 2015,0,0,2,1446905282
1344,school of Computer Science,Sat Nov 07 14:13:00 GMT+00:00 2015,0,0,2,1446905580
1345,school of Computer Science,Sat Nov 07 14:17:58 GMT+00:00 2015,0,0,2,1446905878
1346,school of Computer Science,Sat Nov 07 14:23:01 GMT+00:00 2015,0,0,2,1446906181
1347,school of Computer Science,Sat Nov 07 14:28:07 GMT+00:00 2015,0,0,2,1446906487
1348,school of Computer Science,Sat Nov 07 14:33:14 GMT+00:00 2015,0,0,2,1446906794
1349,school of Computer Science,Sat Nov 07 14:38:10 GMT+00:00 2015,0,0,2,1446907090
1350,school of Computer Science,Sat Nov 07 14:43:19 GMT+00:00 2015,0,0,2,1446907399
1351,school of Computer Science,Sat Nov 07 14:48:00 GMT+00:00 2015,0,0,2,1446907680
1352,school of Computer Science,Sat Nov 07 14:53:04 GMT+00:00 2015,0,0,2,1446907984
1353,school of Computer Science,Sat Nov 07 14:58:07 GMT+00:00 2015,0,0,2,1446908287
1354,school of Computer Science,Sat Nov 07 15:03:13 GMT+00:00 2015,0,0,2,1446908593
1355,school of Computer Science,Sat Nov 07 15:08:10 GMT+00:00 2015,0,0,2,1446908890
1356,school of Computer Science,Sat Nov 07 15:13:10 GMT+00:00 2015,0,0,2,1446909190
1357,school of Computer Science,Sat Nov 07 15:18:11 GMT+00:00 2015,0,0,2,1446909491
1358,school of Computer Science,Sat Nov 07 15:23:08 GMT+00:00 2015,0,0,2,1446909788
1359,school of Computer Science,Sat Nov 07 15:28:10 GMT+00:00 2015,0,0,2,1446910090
1360,school of Computer Science,Sat Nov 07 15:33:08 GMT+00:00 2015,0,0,2,1446910388
1361,school of Computer Science,Sat Nov 07 15:38:07 GMT+00:00 2015,0,0,2,1446910687
1362,school of Computer Science,Sat Nov 07 15:43:08 GMT+00:00 2015,0,0,2,1446910988
1363,school of Computer Science,Sat Nov 07 15:48:09 GMT+00:00 2015,0,0,2,1446911289
1364,school of Computer Science,Sat Nov 07 15:53:05 GMT+00:00 2015,0,0,2,1446911585
1365,school of Computer Science,Sat Nov 07 15:58:07 GMT+00:00 2015,0,0,2,1446911887
1366,school of Computer Science,Sat Nov 07 16:03:08 GMT+00:00 2015,0,0,2,1446912188
1367,school of Computer Science,Sat Nov 07 16:08:10 GMT+00:00 2015,0,0,2,1446912490
1368,school of Computer Science,Sat Nov 07 16:13:10 GMT+00:00 2015,0,0,2,1446912790
1369,school of Computer Science,Sat Nov 07 16:18:11 GMT+00:00 2015,0,0,2,1446913091
1370,school of Computer Science,Sat Nov 07 16:23:11 GMT+00:00 2015,0,0,2,1446913391
1371,school of Computer Science,Sat Nov 07 16:28:10 GMT+00:00 2015,0,0,2,1446913690
1372,school of Computer Science,Sat Nov 07 16:33:09 GMT+00:00 2015,0,0,2,1446913989
